Frequency,Power
8450000.000000,138.117074
8452000.000000,652.854400
8454000.000000,336.586708
8456000.000000,501.355739
8458000.000000,609.701878
8460000.000000,537.078893
8462000.000000,572.695952
8464000.000000,313.590751
8466000.000000,322.040314
8468000.000000,267.556456
8470000.000000,433.282132
8472000.000000,768.553721
8474000.000000,1498.008122
8476000.000000,1045.477178
8478000.000000,856.777451
8480000.000000,1437.330005
8482000.000000,219.450847
8484000.000000,782.953909
8486000.000000,598.945367
8488000.000000,425.012087
8490000.000000,1179.242891
8492000.000000,1695.697049
8494000.000000,318.201310
8496000.000000,281.582539
8498000.000000,596.493172
8500000.000000,703.437064
8502000.000000,620.919165
8504000.000000,778.808961
8506000.000000,1665.214385
8508000.000000,5515.150611
8510000.000000,625.979909
8512000.000000,458.248764
8514000.000000,1593.361012
8516000.000000,796.794297
8518000.000000,1692.605053
8520000.000000,1138.196826
8522000.000000,366.679088
8524000.000000,352.118095
8526000.000000,518.236283
8528000.000000,744.765996
8530000.000000,1202.974635
8532000.000000,1783.355180
8534000.000000,490.555379
8536000.000000,1136.489655
8538000.000000,1600.808832
8540000.000000,2350.763909
8542000.000000,356.910316
8544000.000000,1387.581716
8546000.000000,965.025219
8548000.000000,1389.218393
8550000.000000,538.427591
8552000.000000,458.361161
8554000.000000,939.809311
8556000.000000,364.018555
8558000.000000,496.541485
8560000.000000,537.774269
8562000.000000,904.204677
8564000.000000,1017.434261
8566000.000000,314.928892
8568000.000000,389.222339
8570000.000000,910.893419
8572000.000000,1206.430545
8574000.000000,992.690313
8576000.000000,220.498994
8578000.000000,748.714353
8580000.000000,1043.345178
8582000.000000,2016.030272
8584000.000000,2339.518101
8586000.000000,2889.585072
8588000.000000,5038.053497
8590000.000000,371.003215
8592000.000000,593.869785
8594000.000000,1040.731180
8596000.000000,521.242222
8598000.000000,911.669492
8600000.000000,623.425806
8602000.000000,982.853576
8604000.000000,1241.605930
8606000.000000,520.518811
8608000.000000,1337.005473
8610000.000000,277.658253
8612000.000000,244.486918
8614000.000000,666.429978
8616000.000000,530.180499
8618000.000000,797.321329
8620000.000000,1023.970013
8622000.000000,1081.443904
8624000.000000,617.530480
8626000.000000,1069.448857
8628000.000000,480.121432
8630000.000000,316.464030
8632000.000000,1085.787455
8634000.000000,612.946314
8636000.000000,1139.986591
8638000.000000,353.589271
8640000.000000,566.849048
8642000.000000,517.984413
8644000.000000,728.809968
8646000.000000,331.375913
8648000.000000,1539.090510
8650000.000000,923.168953
8652000.000000,2084.169587
8654000.000000,2006.686158
8656000.000000,390.519283
8658000.000000,714.889570
8660000.000000,840.352508
8662000.000000,632.902603
8664000.000000,566.580014
8666000.000000,508.788669
8668000.000000,673.940451
8670000.000000,807.374962
8672000.000000,770.152175
8674000.000000,1171.812084
8676000.000000,3701.351245
8678000.000000,1290.090374
8680000.000000,593.743819
8682000.000000,464.090063
8684000.000000,2376.897599
8686000.000000,5285.262870
8688000.000000,485.804406
8690000.000000,46.793356
8692000.000000,682.452810
8694000.000000,852.173303
8696000.000000,1600.811661
8698000.000000,262.781941
8700000.000000,855.435014
8702000.000000,637.391518
8704000.000000,990.456681
8706000.000000,868.151982
8708000.000000,4645.790301
8710000.000000,892.771786
8712000.000000,2260.781413
8714000.000000,1663.476817
8716000.000000,5103.062737
8718000.000000,1225.512179
8720000.000000,1678.867408
8722000.000000,4330.708939
8724000.000000,5675.321126
8726000.000000,1778.092096
8728000.000000,1167.897896
8730000.000000,1874.994603
8732000.000000,2052.379642
8734000.000000,1032.150591
8736000.000000,690.587749
8738000.000000,1988.458336
8740000.000000,1240.775980
8742000.000000,1150.095094
8744000.000000,619.989553
8746000.000000,1651.131491
8748000.000000,322.612844
8750000.000000,836.353499
8752000.000000,995.510133
8754000.000000,554.563434
8756000.000000,249.633260
8758000.000000,90.122434
8760000.000000,391.546582
8762000.000000,406.547415
8764000.000000,604.702863
8766000.000000,417.833110
8768000.000000,609.860453
8770000.000000,558.292325
8772000.000000,930.957852
8774000.000000,4141.785602
8776000.000000,1333.628915
8778000.000000,1198.855688
8780000.000000,7649.696396
8782000.000000,3047.697659
8784000.000000,1123.485980
8786000.000000,769.705041
8788000.000000,890.363107
