Frequency,Power
12918000.000000,161.779415
12926000.000000,91.359568
12934000.000000,135.783926
12942000.000000,172.799012
12950000.000000,179.753385
12958000.000000,382.833061
12966000.000000,199.081866
12974000.000000,39.997356
12982000.000000,73.346908
12990000.000000,891.991322
12998000.000000,166.490206
13006000.000000,443.435115
13014000.000000,749.920099
13022000.000000,1620.421349
13030000.000000,264.417669
13038000.000000,274.175829
13046000.000000,423.043329
13054000.000000,249.483859
13062000.000000,142.136125
13070000.000000,235.010426
13078000.000000,233.979096
13086000.000000,70.694024
13094000.000000,162.295726
13102000.000000,276.755809
13110000.000000,287.521322
13118000.000000,187.760578
13126000.000000,275.868298
13134000.000000,800.389928
13142000.000000,386.972658
13150000.000000,105.897555
13158000.000000,140.300833
13166000.000000,71.955018
13174000.000000,112.182900
13182000.000000,250.418653
13190000.000000,12244.053140
13198000.000000,117.292937
13206000.000000,331.792566
13214000.000000,681.855830
13222000.000000,126.042442
13230000.000000,64.461731
13238000.000000,121.045573
13246000.000000,89.481188
13254000.000000,301.434265
13262000.000000,242.911230
13270000.000000,174.881775
13278000.000000,93.392156
13286000.000000,195.705617
13294000.000000,884.176817
13302000.000000,121.124694
13310000.000000,210.271198
13318000.000000,67.909831
13326000.000000,207.371936
13334000.000000,639.052158
13342000.000000,120.028158
13350000.000000,113.848743
13358000.000000,36.174064
13366000.000000,69.777682
13374000.000000,7.783112
13382000.000000,86.694331
13390000.000000,175.636551
13398000.000000,110.098458
13406000.000000,27.525788
13414000.000000,623.356885
13422000.000000,335.444355
13430000.000000,1174.026246
13438000.000000,271.826439
13446000.000000,158.510327
13454000.000000,166.287318
13462000.000000,82.374949
13470000.000000,139.324621
13478000.000000,58.713437
13486000.000000,78.988896
13494000.000000,200.063905
13502000.000000,162.387072
13510000.000000,122.461546
13518000.000000,12.565333
13526000.000000,108.527919
13534000.000000,68.348276
13542000.000000,154.693971
13550000.000000,18.343507
13558000.000000,32.526475
13566000.000000,214.898540
13574000.000000,122.056027
13582000.000000,18.299681
13590000.000000,112.099861
13598000.000000,79.431416
13606000.000000,77.050354
13614000.000000,227.423534
13622000.000000,317.684583
13630000.000000,97.883789
13638000.000000,267.439749
13646000.000000,154.025934
13654000.000000,74.587502
13662000.000000,84.186064
13670000.000000,150.669960
13678000.000000,235.134887
13686000.000000,261.227286
13694000.000000,304.265809
13702000.000000,1337.795588
13710000.000000,161.579018
13718000.000000,851.204969
13726000.000000,525.749341
13734000.000000,451.945986
13742000.000000,361.041637
13750000.000000,323.762543
13758000.000000,279.429990
13766000.000000,266.377829
13774000.000000,208.292989
13782000.000000,1817.171767
13790000.000000,423.475427
13798000.000000,222.650912
13806000.000000,509.009133
13814000.000000,688.396713
13822000.000000,525.371165
13830000.000000,411.836768
13838000.000000,415.849243
13846000.000000,112.107770
13854000.000000,249.572538
13862000.000000,18.488925
13870000.000000,107.036570
13878000.000000,137.713877
13886000.000000,216.768360
13894000.000000,132.644181
13902000.000000,90.632500
13910000.000000,88.862772
13918000.000000,625.507934
13926000.000000,352.692940
13934000.000000,620.982492
13942000.000000,168.135942
13950000.000000,76.099882
13958000.000000,155.336448
13966000.000000,214.587153
13974000.000000,267.601616
13982000.000000,1240.019899
13990000.000000,1269.662657
13998000.000000,541.158080
14006000.000000,134.731702
14014000.000000,252.251708
14022000.000000,189.471397
14030000.000000,261.667079
14038000.000000,282.262895
14046000.000000,174.149281
14054000.000000,135.334038
14062000.000000,133.218916
14070000.000000,599.393887
14078000.000000,820.402947
14086000.000000,173.015643
14094000.000000,279.541491
14102000.000000,121.226004
14110000.000000,118.737361
14118000.000000,249.353767
14126000.000000,64.253215
14134000.000000,198.882192
14142000.000000,200.019101
14150000.000000,148.364957
14158000.000000,218.219447
14166000.000000,162.491411
14174000.000000,127.954807
14182000.000000,108.726142
14190000.000000,110.951886
14198000.000000,174.785115
14206000.000000,276.948332
14214000.000000,126.809003
14222000.000000,111.017782
14230000.000000,240.811366
14238000.000000,248.616274
14246000.000000,176.661929
14254000.000000,288.060939
14262000.000000,209.111812
14270000.000000,252.191779
14278000.000000,2015.515978
14286000.000000,47.386577
14294000.000000,347.479697
14302000.000000,221.162761
14310000.000000,206.186809
14318000.000000,191.394677
14326000.000000,194.411467
14334000.000000,204.637679
14342000.000000,249.956439
14350000.000000,360.993486
14358000.000000,779.521959
14366000.000000,917.714053
14374000.000000,141.199656
14382000.000000,119.600065
14390000.000000,377.711004
14398000.000000,137.965329
14406000.000000,162.971543
14414000.000000,287.280048
14422000.000000,257.925063
14430000.000000,204.452994
14438000.000000,239.215454
