Frequency,Power
12078000.000000,393.063101
12086000.000000,439.749456
12094000.000000,264.582442
12102000.000000,308.944532
12110000.000000,117.637885
12118000.000000,211.537014
12126000.000000,138.416155
12134000.000000,370.727790
12142000.000000,338.821263
12150000.000000,312.295072
12158000.000000,110.971805
12166000.000000,221.046608
12174000.000000,709.203543
12182000.000000,59.755135
12190000.000000,96.867118
12198000.000000,268.780511
12206000.000000,277.576474
12214000.000000,115.501712
12222000.000000,130.271046
12230000.000000,374.429849
12238000.000000,392.781693
12246000.000000,404.640209
12254000.000000,527.019213
12262000.000000,187.544171
12270000.000000,103.531845
12278000.000000,215.025739
12286000.000000,179.824549
12294000.000000,396.791081
12302000.000000,140.291420
12310000.000000,292.328000
12318000.000000,445.544922
12326000.000000,164.148717
12334000.000000,240.236077
12342000.000000,242.535533
12350000.000000,159.712680
12358000.000000,71.200996
12366000.000000,106.329285
12374000.000000,225.178880
12382000.000000,349.734051
12390000.000000,137.697444
12398000.000000,185.097001
12406000.000000,147.897660
12414000.000000,424.960201
12422000.000000,153.505571
12430000.000000,207.679221
12438000.000000,130.226140
12446000.000000,284.143757
12454000.000000,243.525750
12462000.000000,161.548202
12470000.000000,204.450992
12478000.000000,287.294016
12486000.000000,323.843841
12494000.000000,109.905737
12502000.000000,37.863955
12510000.000000,178.794834
12518000.000000,229.245327
12526000.000000,289.757412
12534000.000000,328.756523
12542000.000000,284.374006
12550000.000000,400.419398
12558000.000000,91.120693
12566000.000000,29.192181
12574000.000000,434.503790
12582000.000000,162.705996
12590000.000000,348.732148
12598000.000000,405.618935
12606000.000000,157.257911
12614000.000000,301.236127
12622000.000000,267.204584
12630000.000000,279.818660
12638000.000000,193.796260
12646000.000000,263.467585
12654000.000000,244.120758
12662000.000000,343.220046
12670000.000000,292.104808
12678000.000000,363.119744
12686000.000000,151.633626
12694000.000000,332.591765
12702000.000000,40.166568
12710000.000000,178.910705
12718000.000000,667.715230
12726000.000000,537.100753
12734000.000000,439.777456
12742000.000000,486.837668
12750000.000000,225.628040
12758000.000000,499.255703
12766000.000000,414.532497
12774000.000000,635.621548
12782000.000000,569.923523
12790000.000000,436.831096
12798000.000000,249.400529
12806000.000000,318.405551
12814000.000000,111.020980
12822000.000000,117.275045
12830000.000000,293.131829
12838000.000000,135.824756
12846000.000000,169.424020
12854000.000000,178.723829
12862000.000000,294.611658
12870000.000000,279.975640
12878000.000000,116.830608
12886000.000000,180.593102
12894000.000000,237.386060
12902000.000000,362.868379
12910000.000000,472.320153
12918000.000000,284.689222
12926000.000000,267.834440
12934000.000000,284.448455
12942000.000000,469.184601
12950000.000000,569.642750
12958000.000000,110.352113
12966000.000000,141.177274
12974000.000000,216.402367
12982000.000000,125.487163
12990000.000000,250.407814
12998000.000000,324.362874
13006000.000000,76.947724
13014000.000000,293.363340
13022000.000000,116.259088
13030000.000000,322.526827
13038000.000000,154.378763
13046000.000000,213.650624
13054000.000000,266.870121
13062000.000000,283.137708
13070000.000000,305.482885
13078000.000000,274.414817
13086000.000000,318.397057
13094000.000000,323.987370
13102000.000000,323.154640
13110000.000000,386.459918
13118000.000000,24.904724
13126000.000000,126.268204
13134000.000000,261.184883
13142000.000000,311.333024
13150000.000000,448.341727
13158000.000000,230.807543
13166000.000000,343.002288
13174000.000000,344.303901
13182000.000000,298.520993
13190000.000000,211.616692
13198000.000000,365.996492
13206000.000000,257.279949
13214000.000000,186.114416
13222000.000000,292.480341
13230000.000000,291.909358
13238000.000000,242.700228
13246000.000000,633.483417
13254000.000000,206.029767
13262000.000000,260.446554
13270000.000000,342.823686
13278000.000000,82.292569
13286000.000000,348.939325
13294000.000000,74.564583
13302000.000000,125.937881
13310000.000000,181.660101
13318000.000000,425.198323
13326000.000000,351.366394
13334000.000000,324.402271
13342000.000000,442.061763
13350000.000000,325.279591
13358000.000000,291.385352
13366000.000000,541.772576
13374000.000000,371.469763
13382000.000000,472.298528
13390000.000000,516.103025
13398000.000000,470.871895
13406000.000000,432.366525
13414000.000000,383.109950
13422000.000000,497.073105
13430000.000000,491.253946
13438000.000000,555.584228
13446000.000000,1260.456497
13454000.000000,3781.103694
13462000.000000,1100.976823
13470000.000000,322.211345
13478000.000000,61.703938
13486000.000000,843.437471
13494000.000000,1547.397843
13502000.000000,463.334570
13510000.000000,127.279878
13518000.000000,530.679558
13526000.000000,209.277392
13534000.000000,260.837838
13542000.000000,605.672969
13550000.000000,529.735733
13558000.000000,255.629895
13566000.000000,226.935498
13574000.000000,310.902608
13582000.000000,295.722806
13590000.000000,75.271555
13598000.000000,236.421119
13606000.000000,112.688810
13614000.000000,289.214525
13622000.000000,104.698242
13630000.000000,225.925540
13638000.000000,164.117627
13646000.000000,172.337438
13654000.000000,307.923201
13662000.000000,225.480101
13670000.000000,266.855529
13678000.000000,793.571931
13686000.000000,958.265337
13694000.000000,422.311598
13702000.000000,226.368659
13710000.000000,173.254481
13718000.000000,193.198965
13726000.000000,265.373183
13734000.000000,1763.022719
13742000.000000,518.491324
13750000.000000,348.959246
13758000.000000,296.698532
13766000.000000,363.264427
13774000.000000,490.382867
13782000.000000,333.206724
13790000.000000,574.005579
13798000.000000,493.296419
13806000.000000,272.385175
13814000.000000,276.914642
13822000.000000,304.336899
13830000.000000,400.522623
13838000.000000,236.057753
13846000.000000,589.335619
13854000.000000,378.864018
13862000.000000,1600.404092
13870000.000000,8272.140457
13878000.000000,1943.930928
13886000.000000,399.179544
13894000.000000,740.924884
13902000.000000,504.603278
13910000.000000,434.270074
13918000.000000,593.262031
13926000.000000,482.786107
13934000.000000,153.794800
13942000.000000,282.568458
13950000.000000,681.052402
13958000.000000,525.788206
13966000.000000,533.364393
13974000.000000,442.933689
13982000.000000,197.759832
13990000.000000,359.620082
13998000.000000,325.543329
14006000.000000,290.719516
14014000.000000,479.022505
14022000.000000,501.507664
14030000.000000,49.420949
14038000.000000,289.120541
14046000.000000,128.016740
14054000.000000,401.421565
14062000.000000,410.961343
14070000.000000,600.493408
14078000.000000,394.369907
14086000.000000,164.488958
14094000.000000,92.431985
14102000.000000,563.287858
14110000.000000,384.101073
14118000.000000,424.560367
14126000.000000,328.256920
14134000.000000,415.344322
14142000.000000,244.661933
14150000.000000,316.167546
14158000.000000,405.156376
14166000.000000,478.517158
14174000.000000,363.484713
14182000.000000,333.389000
14190000.000000,1106.502484
14198000.000000,800.389336
14206000.000000,438.309465
14214000.000000,510.311712
14222000.000000,301.369890
14230000.000000,326.742075
14238000.000000,326.934551
14246000.000000,261.157182
14254000.000000,354.151877
14262000.000000,503.725695
14270000.000000,636.449062
14278000.000000,523.435876
14286000.000000,620.734136
14294000.000000,407.709921
14302000.000000,294.357433
14310000.000000,495.504992
14318000.000000,530.139313
14326000.000000,428.618400
14334000.000000,583.510880
14342000.000000,394.427000
14350000.000000,593.569254
14358000.000000,453.079501
14366000.000000,337.635063
14374000.000000,348.203118
14382000.000000,289.164109
14390000.000000,418.590058
14398000.000000,541.157191
14406000.000000,538.674979
14414000.000000,532.474155
14422000.000000,518.202231
14430000.000000,263.661065
14438000.000000,402.343261
14446000.000000,566.208455
14454000.000000,112.750637
14462000.000000,574.267621
14470000.000000,709.617792
14478000.000000,423.857074
14486000.000000,346.084393
14494000.000000,611.953035
14502000.000000,274.824673
14510000.000000,509.293651
14518000.000000,650.208318
14526000.000000,511.156553
14534000.000000,608.990827
14542000.000000,507.565466
14550000.000000,338.938273
14558000.000000,664.578493
14566000.000000,824.566625
14574000.000000,580.911200
14582000.000000,587.716249
14590000.000000,644.832442
14598000.000000,1196.660026
14606000.000000,500.351012
14614000.000000,364.718558
14622000.000000,303.848608
14630000.000000,541.063986
14638000.000000,708.875794
14646000.000000,622.982639
14654000.000000,470.083379
14662000.000000,576.437088
14670000.000000,527.939715
14678000.000000,630.389747
14686000.000000,683.773992
14694000.000000,447.002591
14702000.000000,657.843168
14710000.000000,746.708981
14718000.000000,599.779625
14726000.000000,759.344266
14734000.000000,581.786660
14742000.000000,701.770292
14750000.000000,797.655053
14758000.000000,607.502481
14766000.000000,645.266447
14774000.000000,739.924764
14782000.000000,576.157629
14790000.000000,743.871579
14798000.000000,723.630418
14806000.000000,802.806403
14814000.000000,478.963703
14822000.000000,683.995796
14830000.000000,906.469807
14838000.000000,879.339621
14846000.000000,815.559482
14854000.000000,943.533346
14862000.000000,937.589382
14870000.000000,750.770039
14878000.000000,859.929010
14886000.000000,800.723170
14894000.000000,1041.303170
14902000.000000,1075.744024
14910000.000000,762.718170
14918000.000000,1244.759478
14926000.000000,960.589955
14934000.000000,1021.884333
14942000.000000,1065.825908
14950000.000000,1052.152789
14958000.000000,924.677816
14966000.000000,1059.545885
14974000.000000,1224.450306
14982000.000000,1160.043955
14990000.000000,1169.382955
14998000.000000,1182.572407
15006000.000000,1258.287929
15014000.000000,1342.481936
15022000.000000,1365.041295
15030000.000000,1205.656703
15038000.000000,1427.528379
15046000.000000,1496.387919
15054000.000000,1705.302710
15062000.000000,1682.295482
15070000.000000,1494.353899
15078000.000000,1853.378582
15086000.000000,1673.999098
15094000.000000,2015.596232
15102000.000000,2081.283333
15110000.000000,1963.365711
15118000.000000,2276.753387
15126000.000000,2347.550727
15134000.000000,2403.595562
15142000.000000,2577.444042
15150000.000000,3008.543437
15158000.000000,3185.983204
15166000.000000,3173.509997
15174000.000000,3435.895212
15182000.000000,4123.843986
15190000.000000,5359.784694
15198000.000000,5420.989158
15206000.000000,6189.559931
15214000.000000,7330.332941
15222000.000000,8771.586848
15230000.000000,11980.787651
15238000.000000,20045.941419
15246000.000000,41957.131487
15254000.000000,38461.698974
15262000.000000,14642.135226
15270000.000000,5032.544673
15278000.000000,5643.027078
15286000.000000,40016.760022
15294000.000000,55109.319958
15302000.000000,17725.947416
15310000.000000,10976.523989
15318000.000000,8433.604706
15326000.000000,6809.524265
15334000.000000,5176.550752
15342000.000000,6050.828962
15350000.000000,9645.790944
15358000.000000,1745.558881
15366000.000000,2610.607562
15374000.000000,2998.337752
15382000.000000,2450.948925
15390000.000000,2344.050835
15398000.000000,2143.388270
15406000.000000,2000.289215
15414000.000000,1678.852458
15422000.000000,1674.903039
15430000.000000,4114.748467
15438000.000000,2061.956464
15446000.000000,1834.020795
15454000.000000,1386.372930
15462000.000000,1433.998360
15470000.000000,1240.790606
15478000.000000,1426.887002
15486000.000000,1319.444001
15494000.000000,2957.847202
15502000.000000,2483.672246
15510000.000000,953.148103
15518000.000000,667.762118
15526000.000000,910.944474
15534000.000000,2037.621446
15542000.000000,1291.224795
15550000.000000,1169.420835
15558000.000000,1089.103014
15566000.000000,1030.510431
15574000.000000,2164.800334
15582000.000000,2212.241226
15590000.000000,1030.717593
15598000.000000,2838.899460
15606000.000000,3894.567545
15614000.000000,1373.415068
15622000.000000,1569.307071
15630000.000000,1331.240344
15638000.000000,1368.247110
15646000.000000,1093.211066
15654000.000000,1176.385410
15662000.000000,842.569995
15670000.000000,1137.734089
15678000.000000,983.166130
15686000.000000,1159.471822
15694000.000000,1059.053500
15702000.000000,1172.032360
15710000.000000,1351.744405
15718000.000000,930.195174
15726000.000000,1597.693744
15734000.000000,592.402985
15742000.000000,1652.787758
15750000.000000,3065.741831
15758000.000000,507.816470
15766000.000000,373.543647
15774000.000000,537.673348
15782000.000000,489.960939
15790000.000000,655.045572
15798000.000000,551.746260
15806000.000000,469.814253
15814000.000000,739.413768
15822000.000000,769.786072
15830000.000000,721.170819
15838000.000000,1549.355704
15846000.000000,3695.102575
15854000.000000,1982.548880
15862000.000000,355.082723
15870000.000000,348.776389
15878000.000000,77.460468
15886000.000000,123.925133
15894000.000000,340.845637
15902000.000000,467.187520
15910000.000000,181.664349
15918000.000000,185.162381
15926000.000000,670.089745
15934000.000000,214.595483
15942000.000000,532.629080
