Start Frequency,End Frequency,Noise,Clear Freq Start,Clear Freq End
11392000,11432000,1292.736750,11000000,11432000
11144000,11184000,2147.021510
11096000,11136000,2351.283143
11304000,11344000,3714.666783
11248000,11288000,3743.481177
11000000,11040000,5806.591513
