Frequency,Power
12782000.000000,353.927014
12790000.000000,148.504611
12798000.000000,175.321665
12806000.000000,365.381156
12814000.000000,513.736792
12822000.000000,142.667196
12830000.000000,368.937287
12838000.000000,28.642219
12846000.000000,191.893620
12854000.000000,98.902640
12862000.000000,520.144771
12870000.000000,62.793187
12878000.000000,91.643812
12886000.000000,237.734977
12894000.000000,105.093530
12902000.000000,148.005366
12910000.000000,136.911928
12918000.000000,83.172964
12926000.000000,328.076451
12934000.000000,131.377294
12942000.000000,220.535408
12950000.000000,200.809134
12958000.000000,347.183643
12966000.000000,203.307299
12974000.000000,169.555786
12982000.000000,117.252365
12990000.000000,321.047886
12998000.000000,367.430624
13006000.000000,170.675673
13014000.000000,538.342784
13022000.000000,594.639058
13030000.000000,749.352828
13038000.000000,2655.501737
13046000.000000,2594.033276
13054000.000000,883.132166
13062000.000000,533.385062
13070000.000000,516.112337
13078000.000000,471.005871
13086000.000000,537.730985
13094000.000000,1799.347020
13102000.000000,612.239106
13110000.000000,137.610835
13118000.000000,193.067382
13126000.000000,261.024312
13134000.000000,169.858606
13142000.000000,196.716782
13150000.000000,150.900706
13158000.000000,88.288583
13166000.000000,274.189585
13174000.000000,90.454266
13182000.000000,359.934579
13190000.000000,308.785456
13198000.000000,436.126994
13206000.000000,794.489381
13214000.000000,1368.916431
13222000.000000,1824.090163
13230000.000000,774.877066
13238000.000000,425.727173
13246000.000000,522.519446
13254000.000000,457.834508
13262000.000000,518.484259
13270000.000000,172.026989
13278000.000000,327.464286
13286000.000000,238.482464
13294000.000000,1403.204974
13302000.000000,299.189082
13310000.000000,308.360022
13318000.000000,73.289872
13326000.000000,96.769958
13334000.000000,320.142116
13342000.000000,113.999537
13350000.000000,159.455254
13358000.000000,296.370149
13366000.000000,338.386603
13374000.000000,89.988602
13382000.000000,56.294020
13390000.000000,89.370383
13398000.000000,308.814960
13406000.000000,202.525704
13414000.000000,218.327874
13422000.000000,58.544067
13430000.000000,146.036698
13438000.000000,88.234215
13446000.000000,454.435959
13454000.000000,15.612334
13462000.000000,576.575985
13470000.000000,272.158533
13478000.000000,264.503047
13486000.000000,1154.730406
13494000.000000,2039.816559
13502000.000000,3387.365768
13510000.000000,892.239715
13518000.000000,695.014264
13526000.000000,663.253229
13534000.000000,243.053816
13542000.000000,391.364090
13550000.000000,208.870150
13558000.000000,380.652555
13566000.000000,165.987716
13574000.000000,154.322686
13582000.000000,472.351118
13590000.000000,331.848822
13598000.000000,225.236786
13606000.000000,269.274556
13614000.000000,192.014145
13622000.000000,233.287490
13630000.000000,12.660597
13638000.000000,97.498847
13646000.000000,347.671425
13654000.000000,200.218025
13662000.000000,191.164615
13670000.000000,234.044719
13678000.000000,178.386885
13686000.000000,304.964765
13694000.000000,132.122063
13702000.000000,223.055989
13710000.000000,327.862144
13718000.000000,102.914841
13726000.000000,211.124224
13734000.000000,211.579186
13742000.000000,111.656070
