Frequency,Power
12470000.000000,2220.868959
12478000.000000,2505.293768
12486000.000000,1300.215792
12494000.000000,158.015966
12502000.000000,231.707264
12510000.000000,709.134558
12518000.000000,460.251463
12526000.000000,328.944145
12534000.000000,197.785220
12542000.000000,176.070893
12550000.000000,255.262708
12558000.000000,138.616934
12566000.000000,128.787392
12574000.000000,256.471910
12582000.000000,400.529506
12590000.000000,620.604050
12598000.000000,143.496935
12606000.000000,100.842547
12614000.000000,166.122487
12622000.000000,127.440800
12630000.000000,116.007028
12638000.000000,231.810062
12646000.000000,218.860242
12654000.000000,83.496945
12662000.000000,188.387701
12670000.000000,155.199977
12678000.000000,188.495861
12686000.000000,182.906242
12694000.000000,277.494784
12702000.000000,111.127103
12710000.000000,383.785079
12718000.000000,258.800695
12726000.000000,164.292353
12734000.000000,305.192188
12742000.000000,133.538707
12750000.000000,124.693423
12758000.000000,134.975715
12766000.000000,111.080469
12774000.000000,133.102756
12782000.000000,294.884680
12790000.000000,135.694420
12798000.000000,179.716625
12806000.000000,136.009421
12814000.000000,237.890259
12822000.000000,1110.889082
12830000.000000,953.901080
12838000.000000,253.891907
12846000.000000,394.518874
12854000.000000,382.028395
12862000.000000,323.660089
12870000.000000,421.319164
12878000.000000,368.488471
12886000.000000,403.171445
12894000.000000,716.549092
12902000.000000,2232.807547
12910000.000000,978.369617
12918000.000000,234.216865
12926000.000000,298.898005
12934000.000000,127.635439
12942000.000000,243.557846
12950000.000000,192.471489
12958000.000000,82.781033
12966000.000000,179.305258
12974000.000000,20.958833
12982000.000000,247.793272
12990000.000000,180.748137
12998000.000000,124.751310
13006000.000000,152.523381
13014000.000000,261.449580
13022000.000000,317.273571
13030000.000000,236.836036
13038000.000000,85.906733
13046000.000000,193.249655
13054000.000000,383.459917
13062000.000000,142.325564
13070000.000000,452.186290
13078000.000000,322.312755
13086000.000000,756.190832
13094000.000000,899.281688
13102000.000000,3110.082021
13110000.000000,3199.346312
13118000.000000,760.676165
13126000.000000,670.700134
13134000.000000,477.160831
13142000.000000,955.605427
13150000.000000,532.392633
13158000.000000,323.148718
13166000.000000,406.763020
13174000.000000,259.502655
13182000.000000,51.506018
13190000.000000,124.579709
13198000.000000,308.077541
13206000.000000,192.770129
13214000.000000,346.598480
13222000.000000,207.446781
13230000.000000,274.415489
13238000.000000,210.848671
13246000.000000,244.273351
13254000.000000,87.099128
13262000.000000,284.111507
13270000.000000,365.375854
13278000.000000,310.708785
13286000.000000,225.923139
13294000.000000,164.184924
13302000.000000,77.796392
13310000.000000,327.960064
13318000.000000,283.730550
13326000.000000,447.088154
13334000.000000,326.843520
13342000.000000,266.790219
13350000.000000,67.539186
13358000.000000,222.285963
13366000.000000,178.448241
13374000.000000,460.259910
13382000.000000,326.890135
13390000.000000,236.142246
13398000.000000,121.462173
13406000.000000,13.397694
13414000.000000,257.353442
13422000.000000,323.498355
13430000.000000,148.663129
13438000.000000,235.943900
13446000.000000,519.260017
13454000.000000,1534.107139
13462000.000000,1700.810983
13470000.000000,510.995360
13478000.000000,684.968658
13486000.000000,401.486145
13494000.000000,166.499610
13502000.000000,397.989903
13510000.000000,152.768623
13518000.000000,202.025589
13526000.000000,378.068121
13534000.000000,426.167639
13542000.000000,268.286848
13550000.000000,419.966871
13558000.000000,181.977125
13566000.000000,135.667202
13574000.000000,385.162932
13582000.000000,104.901951
13590000.000000,101.843536
13598000.000000,234.923712
13606000.000000,95.447546
13614000.000000,123.166704
13622000.000000,371.764207
13630000.000000,308.057692
13638000.000000,337.780173
13646000.000000,188.720436
13654000.000000,29.820757
13662000.000000,179.393569
13670000.000000,26.917839
13678000.000000,201.698712
13686000.000000,115.691313
13694000.000000,308.617053
13702000.000000,245.607994
13710000.000000,235.454469
13718000.000000,377.463627
13726000.000000,97.535570
13734000.000000,217.665395
13742000.000000,174.191792
13750000.000000,308.776393
13758000.000000,160.698163
13766000.000000,177.830941
13774000.000000,275.026669
13782000.000000,191.997053
13790000.000000,269.964246
13798000.000000,338.614323
13806000.000000,289.786564
13814000.000000,211.712842
13822000.000000,128.254009
13830000.000000,226.925650
13838000.000000,298.082816
13846000.000000,216.308528
13854000.000000,25.856592
13862000.000000,378.724022
13870000.000000,15.136460
13878000.000000,121.993193
13886000.000000,129.345619
13894000.000000,241.525702
13902000.000000,61.297892
13910000.000000,19.790705
13918000.000000,189.138313
13926000.000000,382.513643
13934000.000000,219.848857
13942000.000000,367.296459
13950000.000000,251.620353
13958000.000000,308.794037
13966000.000000,254.345786
13974000.000000,434.737077
13982000.000000,227.686875
13990000.000000,315.574632
13998000.000000,203.546172
14006000.000000,210.645412
14014000.000000,177.130278
14022000.000000,109.975345
14030000.000000,215.001669
14038000.000000,168.464996
14046000.000000,77.237182
14054000.000000,122.019958
14062000.000000,151.239736
14070000.000000,247.290778
14078000.000000,165.384634
14086000.000000,278.139432
14094000.000000,321.794259
14102000.000000,195.765098
14110000.000000,143.533861
14118000.000000,373.461362
14126000.000000,298.579275
14134000.000000,162.868410
14142000.000000,96.161730
14150000.000000,297.427864
14158000.000000,449.794106
14166000.000000,123.664939
14174000.000000,695.572565
14182000.000000,365.773085
14190000.000000,266.957563
14198000.000000,256.423706
14206000.000000,172.936154
14214000.000000,325.150045
14222000.000000,228.909198
14230000.000000,385.073937
14238000.000000,197.462176
14246000.000000,152.500542
14254000.000000,394.574351
14262000.000000,388.513678
14270000.000000,636.461206
14278000.000000,495.344967
14286000.000000,9469.237979
14294000.000000,280.725235
14302000.000000,90.259338
14310000.000000,199.172497
14318000.000000,117.664235
14326000.000000,391.943235
14334000.000000,210.980829
14342000.000000,332.104291
14350000.000000,534.867654
14358000.000000,1846.693934
14366000.000000,1831.703217
14374000.000000,544.687228
14382000.000000,360.673832
14390000.000000,310.262186
14398000.000000,529.744394
14406000.000000,51.641365
14414000.000000,54.427962
14422000.000000,188.139546
14430000.000000,342.881046
14438000.000000,150.405571
14446000.000000,162.194904
14454000.000000,241.849303
14462000.000000,230.264496
14470000.000000,73.473549
14478000.000000,333.582344
14486000.000000,102.051898
14494000.000000,226.229129
14502000.000000,341.557065
14510000.000000,207.642276
14518000.000000,345.167610
14526000.000000,499.800750
14534000.000000,429.774621
14542000.000000,380.021990
14550000.000000,315.378246
14558000.000000,568.954245
14566000.000000,275.728779
14574000.000000,379.833336
14582000.000000,537.074708
14590000.000000,600.742961
14598000.000000,600.958000
14606000.000000,1469.411584
14614000.000000,5875.713558
14622000.000000,1468.584401
14630000.000000,577.854832
14638000.000000,321.272187
14646000.000000,228.757971
14654000.000000,89.963305
14662000.000000,320.632248
14670000.000000,50.086399
14678000.000000,160.875250
14686000.000000,238.882065
14694000.000000,375.789604
14702000.000000,187.379725
14710000.000000,1262.202471
14718000.000000,114.896459
14726000.000000,129.907042
14734000.000000,275.513673
14742000.000000,220.965621
14750000.000000,258.367950
14758000.000000,230.234445
14766000.000000,360.667512
14774000.000000,214.702516
14782000.000000,108.369386
14790000.000000,42.554886
14798000.000000,418.504533
14806000.000000,349.672274
14814000.000000,282.135094
14822000.000000,335.398508
14830000.000000,226.087604
14838000.000000,113.350540
14846000.000000,329.279441
14854000.000000,313.652023
14862000.000000,352.982798
14870000.000000,439.093129
14878000.000000,63.805369
14886000.000000,172.710334
14894000.000000,167.252503
14902000.000000,342.843731
14910000.000000,279.763432
14918000.000000,342.859585
14926000.000000,79.150070
14934000.000000,139.843092
14942000.000000,130.457625
14950000.000000,298.199262
14958000.000000,322.690034
14966000.000000,102.796620
14974000.000000,178.700160
14982000.000000,306.804108
14990000.000000,160.549610
14998000.000000,358.755193
15006000.000000,210.483374
15014000.000000,349.891432
15022000.000000,280.778787
15030000.000000,198.707096
15038000.000000,217.390665
15046000.000000,175.859245
15054000.000000,118.663151
15062000.000000,50.098315
15070000.000000,108.452676
15078000.000000,480.683110
15086000.000000,179.123276
15094000.000000,463.999504
15102000.000000,113.206440
15110000.000000,169.714993
15118000.000000,235.763120
15126000.000000,442.591463
15134000.000000,100.331036
15142000.000000,96.579593
15150000.000000,317.149764
15158000.000000,201.469105
15166000.000000,434.742093
15174000.000000,305.469543
15182000.000000,320.968735
15190000.000000,409.646825
15198000.000000,371.294780
15206000.000000,196.059448
15214000.000000,166.505882
15222000.000000,393.791297
15230000.000000,735.167843
15238000.000000,222.856440
15246000.000000,406.049428
15254000.000000,300.164276
15262000.000000,172.906004
15270000.000000,307.747598
15278000.000000,354.129969
15286000.000000,316.552756
15294000.000000,342.987442
15302000.000000,577.259501
15310000.000000,393.797828
15318000.000000,377.985354
15326000.000000,872.770815
15334000.000000,615.144319
15342000.000000,381.353382
15350000.000000,676.283010
15358000.000000,661.700787
15366000.000000,1387.061788
15374000.000000,311.790357
15382000.000000,378.289379
15390000.000000,480.750323
15398000.000000,504.371336
15406000.000000,1154.104296
15414000.000000,1325.568252
15422000.000000,215.667227
15430000.000000,447.418911
15438000.000000,689.351613
15446000.000000,782.368483
15454000.000000,2131.237730
15462000.000000,489.831861
15470000.000000,308.001717
15478000.000000,196.122841
15486000.000000,92.535027
15494000.000000,164.966782
15502000.000000,265.553422
15510000.000000,1005.653454
15518000.000000,1012.515739
15526000.000000,241.765092
15534000.000000,11.737212
15542000.000000,106.356872
15550000.000000,257.335173
15558000.000000,190.707834
15566000.000000,258.346872
15574000.000000,268.276223
15582000.000000,118.250211
15590000.000000,191.188525
15598000.000000,288.622388
15606000.000000,266.961648
15614000.000000,339.431320
15622000.000000,287.639136
15630000.000000,146.148777
15638000.000000,375.041984
15646000.000000,192.705487
15654000.000000,137.141602
15662000.000000,301.472484
15670000.000000,336.755208
15678000.000000,333.456474
15686000.000000,374.574803
15694000.000000,157.645348
15702000.000000,189.293536
15710000.000000,223.972071
15718000.000000,305.964947
15726000.000000,293.034548
15734000.000000,410.047486
15742000.000000,332.201337
15750000.000000,36.422937
15758000.000000,244.049375
15766000.000000,138.481141
15774000.000000,898.529182
15782000.000000,644.388067
15790000.000000,404.178504
15798000.000000,306.161504
15806000.000000,225.353974
15814000.000000,310.559417
15822000.000000,171.030883
15830000.000000,100.656237
15838000.000000,127.231986
15846000.000000,312.872022
15854000.000000,366.111317
15862000.000000,388.878106
15870000.000000,390.342439
15878000.000000,289.293773
15886000.000000,279.171461
15894000.000000,254.157922
15902000.000000,390.315880
15910000.000000,246.758478
15918000.000000,315.206834
15926000.000000,446.050473
15934000.000000,167.604676
15942000.000000,700.017564
