Frequency,Power
12550000.000000,1251.069781
12558000.000000,587.284721
12566000.000000,757.917167
12574000.000000,593.119385
12582000.000000,753.753478
12590000.000000,735.896990
12598000.000000,1202.383425
12606000.000000,1806.774158
12614000.000000,16708.851002
12622000.000000,19822.627426
12630000.000000,155302.404377
12638000.000000,9866.787213
12646000.000000,6084.106254
12654000.000000,3780.381446
12662000.000000,2690.725747
12670000.000000,5626.497874
12678000.000000,1920.472951
12686000.000000,1655.337806
12694000.000000,1815.355768
12702000.000000,1510.455120
12710000.000000,1797.937695
12718000.000000,2091.809346
12726000.000000,1226.599534
12734000.000000,2027.472009
12742000.000000,2188.251416
12750000.000000,2804.376455
12758000.000000,3278.752003
12766000.000000,3703.014532
12774000.000000,4533.875893
12782000.000000,5662.872750
12790000.000000,8243.879331
12798000.000000,11182.811687
12806000.000000,38000.560742
12814000.000000,42665.916898
12822000.000000,15674.839417
12830000.000000,7225.362220
12838000.000000,5806.295117
12846000.000000,4334.278688
12854000.000000,3879.673705
12862000.000000,3367.494854
12870000.000000,2928.217304
12878000.000000,2485.517669
12886000.000000,2189.002166
12894000.000000,2253.626461
12902000.000000,2046.689588
12910000.000000,1701.466579
12918000.000000,1689.748531
12926000.000000,1564.394474
12934000.000000,1551.499616
12942000.000000,1595.457240
12950000.000000,1296.937158
12958000.000000,1405.195101
12966000.000000,1216.080956
12974000.000000,1105.359992
12982000.000000,1331.962206
12990000.000000,1208.076287
12998000.000000,1016.043195
13006000.000000,1407.534333
13014000.000000,1053.448433
13022000.000000,1053.202760
13030000.000000,1108.533766
13038000.000000,1001.861995
13046000.000000,981.587882
13054000.000000,871.624675
13062000.000000,616.652682
13070000.000000,861.199856
13078000.000000,1111.281893
13086000.000000,2646.961811
13094000.000000,1785.309819
13102000.000000,774.503456
13110000.000000,797.431648
13118000.000000,699.976712
13126000.000000,663.545461
13134000.000000,351.586133
13142000.000000,381.838216
13150000.000000,983.320071
13158000.000000,1065.870581
13166000.000000,3482.289760
13174000.000000,4004.495889
13182000.000000,1954.378441
13190000.000000,1056.085206
13198000.000000,999.817159
13206000.000000,1139.551254
13214000.000000,701.335503
13222000.000000,1088.311782
13230000.000000,1255.474285
13238000.000000,1019.227476
13246000.000000,1473.628550
13254000.000000,942.913283
13262000.000000,891.330746
13270000.000000,697.373849
13278000.000000,794.764379
13286000.000000,765.542667
13294000.000000,675.255504
13302000.000000,605.101408
13310000.000000,988.001644
13318000.000000,460.697213
13326000.000000,733.214319
13334000.000000,550.257251
13342000.000000,466.070733
13350000.000000,587.682465
13358000.000000,789.820846
13366000.000000,937.120429
13374000.000000,400.200296
13382000.000000,444.841542
13390000.000000,1535.577429
13398000.000000,657.600917
13406000.000000,716.603817
13414000.000000,643.170343
13422000.000000,619.680604
13430000.000000,617.600339
13438000.000000,848.297063
13446000.000000,846.804346
13454000.000000,780.412195
13462000.000000,891.347219
13470000.000000,830.027912
13478000.000000,1258.906710
13486000.000000,1316.672319
13494000.000000,788.719084
13502000.000000,1443.034842
13510000.000000,8000.994741
13518000.000000,31493.468727
13526000.000000,4882.344794
13534000.000000,1984.371274
13542000.000000,1261.012804
13550000.000000,879.009971
13558000.000000,779.591125
13566000.000000,715.630004
13574000.000000,1101.117304
13582000.000000,718.565528
13590000.000000,4936.070746
13598000.000000,556.140888
13606000.000000,833.991899
13614000.000000,303.278879
13622000.000000,797.079110
13630000.000000,1735.725136
13638000.000000,294.240003
13646000.000000,98.045742
13654000.000000,457.675517
13662000.000000,340.515921
13670000.000000,245.924224
13678000.000000,293.293957
13686000.000000,190.088290
13694000.000000,314.307197
13702000.000000,141.413894
13710000.000000,166.068637
13718000.000000,425.273382
13726000.000000,168.820168
13734000.000000,1262.095367
13742000.000000,420.967997
13750000.000000,27310.687028
13758000.000000,143.649542
13766000.000000,119.229564
13774000.000000,96.847232
13782000.000000,351.095517
13790000.000000,594.843694
13798000.000000,180.638702
13806000.000000,641.559887
13814000.000000,435.959353
13822000.000000,248.831111
13830000.000000,148.261152
13838000.000000,468.613462
13846000.000000,231.858697
13854000.000000,331.200931
13862000.000000,492.668492
13870000.000000,3593.610291
13878000.000000,668.803701
13886000.000000,643.994886
13894000.000000,310.190545
13902000.000000,280.510423
13910000.000000,517.611362
13918000.000000,116.659447
13926000.000000,304.299423
13934000.000000,533.172960
13942000.000000,261.749131
13950000.000000,452.116709
13958000.000000,626.018308
13966000.000000,243.351197
13974000.000000,229.753926
13982000.000000,533.307482
13990000.000000,148.056078
13998000.000000,625.875613
14006000.000000,562.185637
14014000.000000,431.355070
14022000.000000,482.239806
14030000.000000,429.096918
14038000.000000,212.357013
14046000.000000,247.987692
14054000.000000,243.905641
14062000.000000,276.882676
14070000.000000,348.407328
14078000.000000,184.781841
14086000.000000,612.047567
14094000.000000,1053.573232
14102000.000000,278.508510
14110000.000000,477.378379
14118000.000000,527.775721
14126000.000000,279.505557
14134000.000000,209.632031
14142000.000000,67.701525
14150000.000000,1520.126311
14158000.000000,780.031177
14166000.000000,790.438016
14174000.000000,501.547329
14182000.000000,633.416873
14190000.000000,736.157849
14198000.000000,638.890910
14206000.000000,642.605081
14214000.000000,886.779818
14222000.000000,1221.125790
14230000.000000,1845.242763
14238000.000000,3584.825360
14246000.000000,8453.817737
14254000.000000,1840.161460
14262000.000000,1511.946953
14270000.000000,795.049833
14278000.000000,948.463105
14286000.000000,1253.060307
14294000.000000,1019.256909
14302000.000000,2066.731507
14310000.000000,300.646130
14318000.000000,444.597590
14326000.000000,389.448033
14334000.000000,716.723634
14342000.000000,298.678685
14350000.000000,233.993491
14358000.000000,260.851932
14366000.000000,458.012880
14374000.000000,154.115743
14382000.000000,310.802614
14390000.000000,57.859228
14398000.000000,149.054098
14406000.000000,263.951916
14414000.000000,104.177370
14422000.000000,365.353617
14430000.000000,220.624466
14438000.000000,430.456744
14446000.000000,385.814639
14454000.000000,207.916388
14462000.000000,308.831457
14470000.000000,173.562446
14478000.000000,160.302955
14486000.000000,322.962075
14494000.000000,197.407957
14502000.000000,563.866428
14510000.000000,502.310641
14518000.000000,159.610457
14526000.000000,295.871550
14534000.000000,183.624330
14542000.000000,495.829079
14550000.000000,449.602113
14558000.000000,409.965675
14566000.000000,1028.496372
14574000.000000,11.213583
14582000.000000,301.447630
14590000.000000,44.239899
14598000.000000,399.635415
14606000.000000,215.535924
14614000.000000,442.311058
14622000.000000,202.314313
14630000.000000,382.144175
14638000.000000,306.938461
14646000.000000,232.184384
14654000.000000,203.079399
14662000.000000,119.824836
14670000.000000,125.641513
14678000.000000,282.982251
14686000.000000,227.595637
14694000.000000,335.617578
14702000.000000,216.943026
14710000.000000,276.672017
14718000.000000,558.114510
14726000.000000,195.387475
14734000.000000,208.166718
14742000.000000,263.545741
14750000.000000,329.404512
14758000.000000,302.395417
14766000.000000,287.861420
14774000.000000,532.916914
14782000.000000,236.956251
14790000.000000,165.541043
14798000.000000,261.390094
14806000.000000,114.215321
14814000.000000,383.688469
14822000.000000,169.022348
14830000.000000,364.639034
14838000.000000,269.128561
14846000.000000,573.378006
14854000.000000,603.701033
14862000.000000,290.009518
14870000.000000,263.476662
14878000.000000,303.704934
14886000.000000,238.718246
14894000.000000,423.357629
14902000.000000,280.116567
14910000.000000,229.416018
14918000.000000,486.325189
14926000.000000,106.771839
14934000.000000,185.035865
14942000.000000,240.647535
14950000.000000,273.050831
14958000.000000,425.500704
14966000.000000,103.560915
14974000.000000,342.979435
14982000.000000,250.360011
14990000.000000,236.525848
14998000.000000,178.684341
15006000.000000,329.152728
15014000.000000,260.932745
15022000.000000,617.672528
15030000.000000,425.431560
15038000.000000,393.794794
15046000.000000,380.384575
15054000.000000,82.975939
15062000.000000,408.042038
15070000.000000,330.486480
15078000.000000,231.839193
15086000.000000,726.253279
15094000.000000,229.789509
15102000.000000,72.696385
15110000.000000,97.146270
15118000.000000,187.635877
15126000.000000,464.786440
15134000.000000,93.217906
15142000.000000,179.492575
15150000.000000,351.574131
15158000.000000,168.356428
15166000.000000,217.620677
15174000.000000,220.337044
15182000.000000,130.916241
15190000.000000,351.140594
15198000.000000,296.592703
15206000.000000,398.316829
15214000.000000,142.100560
15222000.000000,323.677725
15230000.000000,70.961508
15238000.000000,303.562965
15246000.000000,196.433874
15254000.000000,147.174849
15262000.000000,257.269656
15270000.000000,117.471589
15278000.000000,291.067603
15286000.000000,263.108730
15294000.000000,309.451907
15302000.000000,317.075676
15310000.000000,311.117675
15318000.000000,287.807646
15326000.000000,326.095139
15334000.000000,349.834266
15342000.000000,507.425630
15350000.000000,127.900138
15358000.000000,181.613326
15366000.000000,359.883363
15374000.000000,157.382075
15382000.000000,158.764387
15390000.000000,109.669997
15398000.000000,245.716786
15406000.000000,180.854258
15414000.000000,186.815874
15422000.000000,84.732440
15430000.000000,253.401382
15438000.000000,233.495244
15446000.000000,369.106542
15454000.000000,746.092016
15462000.000000,1063.675653
15470000.000000,7263.041392
15478000.000000,1940.856015
15486000.000000,897.112504
15494000.000000,644.616991
15502000.000000,412.221467
15510000.000000,352.991646
15518000.000000,218.460839
15526000.000000,444.321154
15534000.000000,234.672102
15542000.000000,288.462465
15550000.000000,256.856040
15558000.000000,1406.254937
15566000.000000,1066.041504
15574000.000000,2977.905040
15582000.000000,2878.731205
15590000.000000,1189.265568
15598000.000000,641.877268
15606000.000000,589.897708
15614000.000000,466.231964
15622000.000000,327.876520
15630000.000000,405.052418
15638000.000000,336.984673
15646000.000000,298.603846
15654000.000000,427.434952
15662000.000000,480.709396
15670000.000000,403.882593
15678000.000000,462.826563
15686000.000000,465.660044
15694000.000000,700.645641
15702000.000000,279.188764
15710000.000000,521.622882
15718000.000000,229.875463
15726000.000000,281.119214
15734000.000000,321.796343
15742000.000000,249.222964
15750000.000000,271.359006
15758000.000000,258.803075
15766000.000000,282.314906
15774000.000000,303.451770
15782000.000000,424.009173
15790000.000000,157.490006
15798000.000000,183.303328
15806000.000000,257.121230
15814000.000000,476.427461
15822000.000000,226.883982
15830000.000000,419.339944
15838000.000000,48.452622
15846000.000000,181.088846
15854000.000000,217.199914
15862000.000000,407.960352
15870000.000000,162.279145
15878000.000000,143.422161
15886000.000000,237.275773
15894000.000000,357.290710
15902000.000000,240.158054
15910000.000000,565.288928
15918000.000000,6.926800
15926000.000000,76.799091
15934000.000000,367.343290
15942000.000000,511.667685
