Frequency,Power
10724000.000000,393.299242
10732000.000000,1135.305888
10740000.000000,1706.094972
10748000.000000,1348.752285
10756000.000000,1011.835531
10764000.000000,645.713598
10772000.000000,373.374279
10780000.000000,1197.461011
10788000.000000,737.557173
10796000.000000,769.463472
10804000.000000,540.998012
10812000.000000,601.260577
10820000.000000,225.588489
10828000.000000,697.762154
10836000.000000,2796.949161
10844000.000000,2038.491946
10852000.000000,651.072621
10860000.000000,389.108528
10868000.000000,832.727473
10876000.000000,3161.865710
10884000.000000,669.269304
10892000.000000,1386.066236
10900000.000000,665.844262
10908000.000000,741.817134
10916000.000000,3575.092470
10924000.000000,8228.923335
10932000.000000,3877.483426
10940000.000000,1969.958890
10948000.000000,749.495319
10956000.000000,817.722868
10964000.000000,449.801076
10972000.000000,544.758542
10980000.000000,2643.351342
10988000.000000,2163.604516
10996000.000000,997.042362
11004000.000000,561.532299
11012000.000000,771.147463
11020000.000000,1114.199853
11028000.000000,790.432737
11036000.000000,837.418980
11044000.000000,863.482625
11052000.000000,884.676625
11060000.000000,1407.202249
11068000.000000,1084.066520
11076000.000000,582.360456
11084000.000000,451.355491
11092000.000000,993.250796
11100000.000000,796.050769
11108000.000000,567.765664
11116000.000000,259.527882
11124000.000000,1853.334784
11132000.000000,1146.725432
11140000.000000,1179.917952
11148000.000000,850.581332
11156000.000000,1598.661803
11164000.000000,4099.774197
11172000.000000,2147483647.000000
11180000.000000,2147483647.000000
11188000.000000,2147483647.000000
11196000.000000,2147483647.000000
11204000.000000,2147483647.000000
11212000.000000,2147483647.000000
11220000.000000,2147483647.000000
11228000.000000,2147483647.000000
11236000.000000,2147483647.000000
11244000.000000,2147483647.000000
11252000.000000,2147483647.000000
11260000.000000,2147483647.000000
11268000.000000,2147483647.000000
11276000.000000,2147483647.000000
11284000.000000,2147483647.000000
11292000.000000,2147483647.000000
11300000.000000,2147483647.000000
11308000.000000,2147483647.000000
11316000.000000,2147483647.000000
11324000.000000,2147483647.000000
11332000.000000,2147483647.000000
11340000.000000,2147483647.000000
11348000.000000,2147483647.000000
11356000.000000,2147483647.000000
11364000.000000,2147483647.000000
11372000.000000,2147483647.000000
11380000.000000,2147483647.000000
11388000.000000,2147483647.000000
11396000.000000,2147483647.000000
11404000.000000,28601.505444
11412000.000000,3691.705738
11420000.000000,1147.737547
11428000.000000,4034.536426
11436000.000000,6985.010516
11444000.000000,11293.007387
11452000.000000,8993.610630
11460000.000000,42118.000380
11468000.000000,14882.927370
11476000.000000,31304.738973
11484000.000000,25515.844200
11492000.000000,5312.251277
11500000.000000,21815.811936
11508000.000000,72544.207287
11516000.000000,10821.276925
11524000.000000,6301.257047
11532000.000000,5833.678752
11540000.000000,8712.344112
11548000.000000,16796.671274
11556000.000000,2692.878326
11564000.000000,5936.509892
11572000.000000,11813.533342
11580000.000000,77272.161679
11588000.000000,13622.834867
11596000.000000,7760.719145
11604000.000000,18721.787539
11612000.000000,3736.021745
11620000.000000,2829.202312
11628000.000000,2762.250301
11636000.000000,4632.779177
11644000.000000,2147483647.000000
11652000.000000,2147483647.000000
11660000.000000,2147483647.000000
11668000.000000,2147483647.000000
11676000.000000,2147483647.000000
11684000.000000,2147483647.000000
11692000.000000,2147483647.000000
11700000.000000,2147483647.000000
11708000.000000,2147483647.000000
11716000.000000,2147483647.000000
11724000.000000,2147483647.000000
11732000.000000,2147483647.000000
11740000.000000,2147483647.000000
11748000.000000,2147483647.000000
11756000.000000,2147483647.000000
11764000.000000,2147483647.000000
11772000.000000,2147483647.000000
11780000.000000,2147483647.000000
11788000.000000,2147483647.000000
11796000.000000,2147483647.000000
11804000.000000,2147483647.000000
11812000.000000,2147483647.000000
11820000.000000,2147483647.000000
11828000.000000,2147483647.000000
11836000.000000,2147483647.000000
11844000.000000,2147483647.000000
11852000.000000,2147483647.000000
11860000.000000,2147483647.000000
11868000.000000,2147483647.000000
11876000.000000,2147483647.000000
11884000.000000,2147483647.000000
11892000.000000,2147483647.000000
11900000.000000,2147483647.000000
11908000.000000,2147483647.000000
11916000.000000,2147483647.000000
11924000.000000,2147483647.000000
11932000.000000,2147483647.000000
11940000.000000,2147483647.000000
11948000.000000,2147483647.000000
11956000.000000,2147483647.000000
11964000.000000,2147483647.000000
11972000.000000,2147483647.000000
11980000.000000,2147483647.000000
11988000.000000,2147483647.000000
11996000.000000,2147483647.000000
12004000.000000,2147483647.000000
12012000.000000,2147483647.000000
12020000.000000,2147483647.000000
12028000.000000,2147483647.000000
12036000.000000,2147483647.000000
12044000.000000,2147483647.000000
12052000.000000,1215.613405
12060000.000000,703.617529
12068000.000000,1921.284025
12076000.000000,965.063224
12084000.000000,1286.606772
12092000.000000,545.168377
12100000.000000,424.606714
12108000.000000,455.723880
12116000.000000,795.372163
12124000.000000,958.899535
12132000.000000,1028.440713
12140000.000000,401.715728
12148000.000000,622.926762
12156000.000000,625.150433
12164000.000000,290.448381
12172000.000000,568.507338
12180000.000000,409.496456
12188000.000000,678.592127
12196000.000000,534.653967
12204000.000000,797.072366
12212000.000000,274.735788
12220000.000000,289.478844
12228000.000000,2147483647.000000
12236000.000000,2147483647.000000
12244000.000000,2147483647.000000
12252000.000000,2147483647.000000
12260000.000000,2147483647.000000
12268000.000000,2147483647.000000
12276000.000000,2147483647.000000
12284000.000000,2147483647.000000
12292000.000000,2147483647.000000
12300000.000000,2147483647.000000
12308000.000000,2147483647.000000
12316000.000000,2147483647.000000
12324000.000000,2147483647.000000
12332000.000000,2147483647.000000
12340000.000000,2147483647.000000
12348000.000000,2147483647.000000
12356000.000000,2147483647.000000
12364000.000000,2147483647.000000
12372000.000000,2147483647.000000
12380000.000000,2147483647.000000
12388000.000000,2147483647.000000
12396000.000000,2147483647.000000
12404000.000000,2147483647.000000
12412000.000000,2147483647.000000
12420000.000000,2147483647.000000
12428000.000000,2147483647.000000
12436000.000000,2147483647.000000
12444000.000000,2147483647.000000
12452000.000000,2147483647.000000
12460000.000000,2147483647.000000
12468000.000000,2147483647.000000
12476000.000000,2147483647.000000
12484000.000000,2147483647.000000
12492000.000000,2147483647.000000
12500000.000000,2147483647.000000
12508000.000000,2147483647.000000
12516000.000000,2147483647.000000
12524000.000000,2147483647.000000
12532000.000000,2147483647.000000
12540000.000000,2147483647.000000
12548000.000000,2147483647.000000
12556000.000000,2147483647.000000
12564000.000000,2147483647.000000
12572000.000000,2147483647.000000
12580000.000000,2147483647.000000
12588000.000000,2147483647.000000
12596000.000000,2147483647.000000
