Frequency,Power
14310000.000000,320.632178
14318000.000000,395.338663
14326000.000000,377.165011
14334000.000000,491.145186
14342000.000000,626.974711
14350000.000000,444.729232
14358000.000000,742.124828
14366000.000000,719.042175
14374000.000000,413.122253
14382000.000000,288.916883
14390000.000000,248.919830
14398000.000000,373.279651
14406000.000000,239.926825
14414000.000000,305.564258
14422000.000000,366.692371
14430000.000000,365.296595
14438000.000000,323.594284
14446000.000000,324.959553
14454000.000000,228.981518
14462000.000000,355.152968
14470000.000000,332.036004
14478000.000000,353.676885
14486000.000000,207.716870
14494000.000000,322.744190
14502000.000000,406.437025
14510000.000000,377.255190
14518000.000000,381.286050
14526000.000000,463.158437
14534000.000000,348.972081
14542000.000000,387.146740
14550000.000000,354.846069
14558000.000000,475.920341
14566000.000000,630.979932
14574000.000000,356.587019
14582000.000000,388.404640
14590000.000000,413.129203
14598000.000000,694.836847
14606000.000000,736.477725
14614000.000000,2140.316837
14622000.000000,609.171568
14630000.000000,413.631269
14638000.000000,363.009530
14646000.000000,376.127034
14654000.000000,497.601488
14662000.000000,510.793400
14670000.000000,417.264728
14678000.000000,332.129500
14686000.000000,424.431711
14694000.000000,387.680807
14702000.000000,436.469499
14710000.000000,968.278986
14718000.000000,557.044934
14726000.000000,409.467871
14734000.000000,311.474399
14742000.000000,378.168634
14750000.000000,385.020791
14758000.000000,352.181753
14766000.000000,382.499001
14774000.000000,419.148755
14782000.000000,254.786499
14790000.000000,303.220424
14798000.000000,435.430669
14806000.000000,349.719088
14814000.000000,323.317126
14822000.000000,358.826196
14830000.000000,430.966813
14838000.000000,386.208453
14846000.000000,504.564010
14854000.000000,568.744794
14862000.000000,429.491777
14870000.000000,388.478901
14878000.000000,355.284619
14886000.000000,371.088723
14894000.000000,601.861674
14902000.000000,461.817355
14910000.000000,12616.452309
14918000.000000,538.044193
14926000.000000,375.614323
14934000.000000,471.145158
14942000.000000,384.535280
14950000.000000,436.067025
14958000.000000,448.782783
14966000.000000,412.073412
14974000.000000,463.075547
14982000.000000,534.658371
14990000.000000,458.642891
14998000.000000,569.906220
15006000.000000,1265.386967
15014000.000000,612.065021
15022000.000000,849.050570
15030000.000000,550.181608
15038000.000000,553.111602
15046000.000000,589.218231
15054000.000000,508.325276
15062000.000000,596.062139
15070000.000000,498.137996
15078000.000000,789.717784
15086000.000000,690.922887
15094000.000000,722.439916
15102000.000000,589.034632
15110000.000000,657.915044
15118000.000000,707.406284
15126000.000000,861.289012
15134000.000000,691.089323
15142000.000000,743.336085
15150000.000000,992.129185
15158000.000000,930.104366
15166000.000000,1007.391839
15174000.000000,1109.934459
15182000.000000,1200.978215
15190000.000000,1704.929216
15198000.000000,1560.591992
15206000.000000,1757.099855
15214000.000000,2040.647456
15222000.000000,2503.940872
15230000.000000,3263.927817
15238000.000000,5282.636887
15246000.000000,10668.860078
15254000.000000,9768.610932
15262000.000000,3816.304685
15270000.000000,1427.394258
15278000.000000,1634.500373
15286000.000000,10209.877218
15294000.000000,14168.167566
15302000.000000,4704.249404
15310000.000000,2999.004184
15318000.000000,2307.630948
15326000.000000,2062.636839
15334000.000000,2399.402347
15342000.000000,1797.496973
15350000.000000,2644.995852
15358000.000000,704.922208
15366000.000000,1101.521324
15374000.000000,913.024203
15382000.000000,798.930458
15390000.000000,828.910859
15398000.000000,735.151106
15406000.000000,931.714357
15414000.000000,870.144287
15422000.000000,530.838826
15430000.000000,1241.656914
15438000.000000,785.135948
15446000.000000,757.792930
15454000.000000,1098.675085
15462000.000000,764.482122
15470000.000000,2279.844837
15478000.000000,1069.857985
15486000.000000,1130.485303
15494000.000000,1020.959531
15502000.000000,829.490716
15510000.000000,630.130540
15518000.000000,509.918522
15526000.000000,573.963405
15534000.000000,733.748288
15542000.000000,459.183941
